id,layer,min_m,max_m,cells,area_km2
9911,207,1035,1040,1,2.7480482764558634
10086,213,1065,1070,1,2.7480482764558634
10143,215,1075,1080,1,2.7480482764558634
10278,219,1095,1100,1,2.7480482764558634
10768,237,1185,1190,1,2.7480482764558634
10803,238,1190,1195,1,2.7480482764558634
10891,241,1205,1210,1,2.7480482764558634
11081,249,1245,1250,1,2.7480482764558634
11082,249,1245,1250,1,2.7480482764558634
11100,250,1250,1255,1,2.7480482764558634
11153,252,1260,1265,1,2.7480482764558634
11204,254,1270,1275,1,2.7480482764558634
11310,259,1295,1300,1,2.7480482764558634
11404,263,1315,1320,1,2.7480482764558634
11405,263,1315,1320,1,2.7480482764558634
11513,268,1340,1345,1,2.7480482764558634
11594,272,1360,1365,1,2.7480482764558634
11660,275,1375,1380,1,2.7480482764558634
11734,279,1395,1400,1,2.7480482764558634
11756,280,1400,1405,1,2.7480482764558634
11757,280,1400,1405,1,2.7480482764558634
11865,284,1420,1425,1,2.7480482764558634
12046,293,1465,1470,1,2.7480482764558634
12176,300,1500,1505,1,2.7480482764558634
12192,301,1505,1510,1,2.7480482764558634
12222,303,1515,1520,1,2.7480482764558634
12276,306,1530,1535,1,2.7480482764558634
12391,313,1565,1570,1,2.7480482764558634
12392,313,1565,1570,1,2.7480482764558634
12410,314,1570,1575,1,2.7480482764558634
13039,368,1840,1845,1,2.7480482764558634
13094,377,1885,1890,1,2.7480482764558634
837,6,30,35,1,2.7480482764511773
2227,21,105,110,1,2.7480482764511773
3143,35,175,180,1,2.7480482764511773
3261,37,185,190,1,2.7480482764511773
3435,40,200,205,1,2.7480482764511773
3695,45,225,230,1,2.7480482764511773
3852,48,240,245,1,2.7480482764511773
4011,51,255,260,1,2.7480482764511773
4218,55,275,280,1,2.7480482764511773
4664,64,320,325,1,2.7480482764511773
4762,66,330,335,1,2.7480482764511773
4853,68,340,345,1,2.7480482764511773
5244,77,385,390,1,2.7480482764511773
5245,77,385,390,1,2.7480482764511773
5291,78,390,395,1,2.7480482764511773
6062,99,495,500,1,2.7480482764511773
6096,100,500,505,1,2.7480482764511773
6363,107,535,540,1,2.7480482764511773
6462,110,550,555,1,2.7480482764511773
6496,111,555,560,1,2.7480482764511773
6562,113,565,570,1,2.7480482764511773
6918,123,615,620,1,2.7480482764511773
7301,133,665,670,1,2.7480482764511773
7594,140,700,705,1,2.7480482764511773
7705,143,715,720,1,2.7480482764511773
7811,146,730,735,1,2.7480482764511773
7812,146,730,735,1,2.7480482764511773
7848,147,735,740,1,2.7480482764511773
7950,150,750,755,1,2.7480482764511773
8205,157,785,790,1,2.7480482764511773
8206,157,785,790,1,2.7480482764511773
8407,163,815,820,1,2.7480482764511773
8476,165,825,830,1,2.7480482764511773
8579,168,840,845,1,2.7480482764511773
8669,171,855,860,1,2.7480482764511773
8837,176,880,885,1,2.7480482764511773
9208,187,935,940,1,2.7480482764511773
9345,191,955,960,1,2.7480482764511773
9346,191,955,960,1,2.7480482764511773
9427,193,965,970,1,2.7480482764511773
9428,193,965,970,1,2.7480482764511773
9818,204,1020,1025,1,2.7480482764511773
9980,209,1045,1050,1,2.7480482764511773
10332,221,1105,1110,1,2.7480482764511773
10900,242,1210,1215,1,2.7480482764511773
11080,249,1245,1250,1,2.7480482764511773
11182,253,1265,1270,1,2.7480482764511773
11252,256,1280,1285,1,2.7480482764511773
11295,258,1290,1295,1,2.7480482764511773
11333,260,1300,1305,1,2.7480482764511773
11334,260,1300,1305,1,2.7480482764511773
11427,264,1320,1325,1,2.7480482764511773
11470,266,1330,1335,1,2.7480482764511773
11579,271,1355,1360,1,2.7480482764511773
11733,279,1395,1400,1,2.7480482764511773
11839,283,1415,1420,1,2.7480482764511773
11840,283,1415,1420,1,2.7480482764511773
11912,287,1435,1440,1,2.7480482764511773
12021,292,1460,1465,1,2.7480482764511773
12045,293,1465,1470,1,2.7480482764511773
12234,304,1520,1525,1,2.7480482764511773
12296,307,1535,1540,1,2.7480482764511773
12444,317,1585,1590,1,2.7480482764511773
12546,324,1620,1625,1,2.7480482764511773
12613,329,1645,1650,1,2.7480482764511773
12687,335,1675,1680,1,2.7480482764511773
12904,353,1765,1770,1,2.7480482764511773
1598,13,65,70,1,2.747448881129532
3209,36,180,185,1,2.747448881129532
3210,36,180,185,1,2.747448881129532
3492,41,205,210,1,2.747448881129532
3746,46,230,235,1,2.747448881129532
3956,50,250,255,1,2.747448881129532
4158,54,270,275,1,2.747448881129532
4259,56,280,285,1,2.747448881129532
4852,68,340,345,1,2.747448881129532
4896,69,345,350,1,2.747448881129532
5340,79,395,400,1,2.747448881129532
5442,82,410,415,1,2.747448881129532
5852,93,465,470,1,2.747448881129532
6168,102,510,515,1,2.747448881129532
6203,103,515,520,1,2.747448881129532
6286,105,525,530,1,2.747448881129532
6602,114,570,575,1,2.747448881129532
6812,120,600,605,1,2.747448881129532
6882,122,610,615,1,2.747448881129532
7026,126,630,635,1,2.747448881129532
7185,130,650,655,1,2.747448881129532
7771,145,725,730,1,2.747448881129532
7984,151,755,760,1,2.747448881129532
7985,151,755,760,1,2.747448881129532
8204,157,785,790,1,2.747448881129532
8312,160,800,805,1,2.747448881129532
8314,160,800,805,1,2.747448881129532
8315,160,800,805,1,2.747448881129532
8578,168,840,845,1,2.747448881129532
8729,173,865,870,1,2.747448881129532
8760,174,870,875,1,2.747448881129532
8788,175,875,880,1,2.747448881129532
8943,179,895,900,1,2.747448881129532
9179,186,930,935,1,2.747448881129532
9207,187,935,940,1,2.747448881129532
9502,195,975,980,1,2.747448881129532
9503,195,975,980,1,2.747448881129532
9534,196,980,985,1,2.747448881129532
9535,196,980,985,1,2.747448881129532
9568,197,985,990,1,2.747448881129532
9676,200,1000,1005,1,2.747448881129532
9845,205,1025,1030,1,2.747448881129532
9946,208,1040,1045,1,2.747448881129532
10084,213,1065,1070,1,2.747448881129532
10142,215,1075,1080,1,2.747448881129532
10704,234,1170,1175,1,2.747448881129532
10722,235,1175,1180,1,2.747448881129532
10767,237,1185,1190,1,2.747448881129532
10868,240,1200,1205,1,2.747448881129532
11060,248,1240,1245,1,2.747448881129532
11403,263,1315,1320,1,2.747448881129532
11512,268,1340,1345,1,2.747448881129532
11610,273,1365,1370,1,2.747448881129532
11675,276,1380,1385,1,2.747448881129532
11676,276,1380,1385,1,2.747448881129532
11692,277,1385,1390,1,2.747448881129532
11718,278,1390,1395,1,2.747448881129532
11755,280,1400,1405,1,2.747448881129532
11787,281,1405,1410,1,2.747448881129532
11911,287,1435,1440,1,2.747448881129532
11976,290,1450,1455,1,2.747448881129532
12067,294,1470,1475,1,2.747448881129532
12253,305,1525,1530,1,2.747448881129532
12315,308,1540,1545,1,2.747448881129532
12348,310,1550,1555,1,2.747448881129532
12390,313,1565,1570,1,2.747448881129532
12467,318,1590,1595,1,2.747448881129532
12525,323,1615,1620,1,2.747448881129532
12526,323,1615,1620,1,2.747448881129532
12903,353,1765,1770,1,2.747448881129532
13014,366,1830,1835,1,2.747448881129532
13145,384,1920,1925,1,2.747448881129532
2517,25,125,130,1,2.747448881124847
3260,37,185,190,1,2.747448881124847
3589,43,215,220,1,2.747448881124847
3850,48,240,245,1,2.747448881124847
3957,50,250,255,1,2.747448881124847
4066,52,260,265,1,2.747448881124847
4313,57,285,290,1,2.747448881124847
4613,63,315,320,1,2.747448881124847
4711,65,325,330,1,2.747448881124847
4712,65,325,330,1,2.747448881124847
4897,69,345,350,1,2.747448881124847
5441,82,410,415,1,2.747448881124847
5485,83,415,420,1,2.747448881124847
5590,86,430,435,1,2.747448881124847
5915,95,475,480,1,2.747448881124847
6127,101,505,510,1,2.747448881124847
6461,110,550,555,1,2.747448881124847
6917,123,615,620,1,2.747448881124847
7025,126,630,635,1,2.747448881124847
7062,127,635,640,1,2.747448881124847
7255,132,660,665,1,2.747448881124847
7466,137,685,690,1,2.747448881124847
7636,141,705,710,1,2.747448881124847
7703,143,715,720,1,2.747448881124847
7847,147,735,740,1,2.747448881124847
8065,153,765,770,1,2.747448881124847
8239,158,790,795,1,2.747448881124847
8273,159,795,800,1,2.747448881124847
8313,160,800,805,1,2.747448881124847
8406,163,815,820,1,2.747448881124847
8504,166,830,835,1,2.747448881124847
8694,172,860,865,1,2.747448881124847
8789,175,875,880,1,2.747448881124847
8978,180,900,905,1,2.747448881124847
9019,181,905,910,1,2.747448881124847
9053,182,910,915,1,2.747448881124847
9383,192,960,965,1,2.747448881124847
9501,195,975,980,1,2.747448881124847
9675,200,1000,1005,1,2.747448881124847
10032,211,1055,1060,1,2.747448881124847
10085,213,1065,1070,1,2.747448881124847
10119,214,1070,1075,1,2.747448881124847
10277,219,1095,1100,1,2.747448881124847
10310,220,1100,1105,1,2.747448881124847
10421,224,1120,1125,1,2.747448881124847
10504,227,1135,1140,1,2.747448881124847
10644,232,1160,1165,1,2.747448881124847
10949,244,1220,1225,1,2.747448881124847
11002,246,1230,1235,1,2.747448881124847
11203,254,1270,1275,1,2.747448881124847
11225,255,1275,1280,1,2.747448881124847
11368,261,1305,1310,1,2.747448881124847
11578,271,1355,1360,1,2.747448881124847
11631,274,1370,1375,1,2.747448881124847
11838,283,1415,1420,1,2.747448881124847
12066,294,1470,1475,1,2.747448881124847
12175,300,1500,1505,1,2.747448881124847
12221,303,1515,1520,1,2.747448881124847
12429,316,1580,1585,1,2.747448881124847
12545,324,1620,1625,1,2.747448881124847
12602,328,1640,1645,1,2.747448881124847
12612,329,1645,1650,1,2.747448881124847
12708,337,1685,1690,1,2.747448881124847
12730,339,1695,1700,1,2.747448881124847
13005,365,1825,1830,1,2.747448881124847
13113,380,1900,1905,1,2.747448881124847
349,3,15,20,1,2.7468492533240823
3490,41,205,210,1,2.7468492533240823
3637,44,220,225,1,2.7468492533240823
3694,45,225,230,1,2.7468492533240823
3849,48,240,245,1,2.7468492533240823
3908,49,245,250,1,2.7468492533240823
3909,49,245,250,1,2.7468492533240823
4115,53,265,270,1,2.7468492533240823
4311,57,285,290,1,2.7468492533240823
4851,68,340,345,1,2.7468492533240823
5022,72,360,365,1,2.7468492533240823
5202,76,380,385,1,2.7468492533240823
5484,83,415,420,1,2.7468492533240823
5700,89,445,450,1,2.7468492533240823
6094,100,500,505,1,2.7468492533240823
6201,103,515,520,1,2.7468492533240823
6434,109,545,550,1,2.7468492533240823
6528,112,560,565,1,2.7468492533240823
6529,112,560,565,1,2.7468492533240823
6561,113,565,570,1,2.7468492533240823
6648,115,575,580,1,2.7468492533240823
6712,117,585,590,1,2.7468492533240823
6713,117,585,590,1,2.7468492533240823
6811,120,600,605,1,2.7468492533240823
7465,137,685,690,1,2.7468492533240823
7558,139,695,700,1,2.7468492533240823
7593,140,700,705,1,2.7468492533240823
7702,143,715,720,1,2.7468492533240823
7845,147,735,740,1,2.7468492533240823
7846,147,735,740,1,2.7468492533240823
7913,149,745,750,1,2.7468492533240823
8064,153,765,770,1,2.7468492533240823
8101,154,770,775,1,2.7468492533240823
8132,155,775,780,1,2.7468492533240823
8133,155,775,780,1,2.7468492533240823
8759,174,870,875,1,2.7468492533240823
8836,176,880,885,1,2.7468492533240823
9462,194,970,975,1,2.7468492533240823
9500,195,975,980,1,2.7468492533240823
9600,198,990,995,1,2.7468492533240823
9674,200,1000,1005,1,2.7468492533240823
9740,202,1010,1015,1,2.7468492533240823
9741,202,1010,1015,1,2.7468492533240823
9817,204,1020,1025,1,2.7468492533240823
9945,208,1040,1045,1,2.7468492533240823
9979,209,1045,1050,1,2.7468492533240823
10006,210,1050,1055,1,2.7468492533240823
10118,214,1070,1075,1,2.7468492533240823
10210,217,1085,1090,1,2.7468492533240823
10237,218,1090,1095,1,2.7468492533240823
10555,229,1145,1150,1,2.7468492533240823
11030,247,1235,1240,1,2.7468492533240823
11031,247,1235,1240,1,2.7468492533240823
11202,254,1270,1275,1,2.7468492533240823
11426,264,1320,1325,1,2.7468492533240823
11469,266,1330,1335,1,2.7468492533240823
11592,272,1360,1365,1,2.7468492533240823
11593,272,1360,1365,1,2.7468492533240823
11674,276,1380,1385,1,2.7468492533240823
11717,278,1390,1395,1,2.7468492533240823
11754,280,1400,1405,1,2.7468492533240823
11898,286,1430,1435,1,2.7468492533240823
12044,293,1465,1470,1,2.7468492533240823
12064,294,1470,1475,1,2.7468492533240823
12065,294,1470,1475,1,2.7468492533240823
12158,299,1495,1500,1,2.7468492533240823
12191,301,1505,1510,1,2.7468492533240823
12220,303,1515,1520,1,2.7468492533240823
12275,306,1530,1535,1,2.7468492533240823
12643,332,1660,1665,1,2.7468492533240823
12716,338,1690,1695,1,2.7468492533240823
12740,340,1700,1705,1,2.7468492533240823
12816,346,1730,1735,1,2.7468492533240823
13120,381,1905,1910,1,2.7468492533240823
13156,386,1930,1935,1,2.7468492533240823
13350,439,2195,2200,1,2.7468492533240823
3382,39,195,200,1,2.7468492533193984
3543,42,210,215,1,2.7468492533193984
3588,43,215,220,1,2.7468492533193984
3693,45,225,230,1,2.7468492533193984
4010,51,255,260,1,2.7468492533193984
4216,55,275,280,1,2.7468492533193984
4365,58,290,295,1,2.7468492533193984
4411,59,295,300,1,2.7468492533193984
4523,61,305,310,1,2.7468492533193984
4850,68,340,345,1,2.7468492533193984
4942,70,350,355,1,2.7468492533193984
4977,71,355,360,1,2.7468492533193984
5589,86,430,435,1,2.7468492533193984
5631,87,435,440,1,2.7468492533193984
5669,88,440,445,1,2.7468492533193984
5820,92,460,465,1,2.7468492533193984
6032,98,490,495,1,2.7468492533193984
6095,100,500,505,1,2.7468492533193984
6202,103,515,520,1,2.7468492533193984
6362,107,535,540,1,2.7468492533193984
6559,113,565,570,1,2.7468492533193984
6560,113,565,570,1,2.7468492533193984
6750,118,590,595,1,2.7468492533193984
6952,124,620,625,1,2.7468492533193984
7221,131,655,660,1,2.7468492533193984
7300,133,665,670,1,2.7468492533193984
7503,138,690,695,1,2.7468492533193984
7635,141,705,710,1,2.7468492533193984
7740,144,720,725,1,2.7468492533193984
7914,149,745,750,1,2.7468492533193984
7915,149,745,750,1,2.7468492533193984
7948,150,750,755,1,2.7468492533193984
8173,156,780,785,1,2.7468492533193984
8444,164,820,825,1,2.7468492533193984
8445,164,820,825,1,2.7468492533193984
8643,170,850,855,1,2.7468492533193984
8693,172,860,865,1,2.7468492533193984
9087,183,915,920,1,2.7468492533193984
9118,184,920,925,1,2.7468492533193984
9206,187,935,940,1,2.7468492533193984
9461,194,970,975,1,2.7468492533193984
9499,195,975,980,1,2.7468492533193984
10064,212,1060,1065,1,2.7468492533193984
10276,219,1095,1100,1,2.7468492533193984
10526,228,1140,1145,1,2.7468492533193984
10676,233,1165,1170,1,2.7468492533193984
10677,233,1165,1170,1,2.7468492533193984
10802,238,1190,1195,1,2.7468492533193984
10867,240,1200,1205,1,2.7468492533193984
10899,242,1210,1215,1,2.7468492533193984
11059,248,1240,1245,1,2.7468492533193984
11201,254,1270,1275,1,2.7468492533193984
11332,260,1300,1305,1,2.7468492533193984
11659,275,1375,1380,1,2.7468492533193984
11673,276,1380,1385,1,2.7468492533193984
11975,290,1450,1455,1,2.7468492533193984
12083,295,1475,1480,1,2.7468492533193984
12144,298,1490,1495,1,2.7468492533193984
12274,306,1530,1535,1,2.7468492533193984
12335,309,1545,1550,1,2.7468492533193984
12505,321,1605,1610,1,2.7468492533193984
12544,324,1620,1625,1,2.7468492533193984
12558,325,1625,1630,1,2.7468492533193984
12622,330,1650,1655,1,2.7468492533193984
12875,351,1755,1760,1,2.7468492533193984
12921,355,1775,1780,1,2.7468492533193984
12954,358,1790,1795,1,2.7468492533193984
13038,368,1840,1845,1,2.7468492533193984
13165,387,1935,1940,1,2.7468492533193984
13211,395,1975,1980,1,2.7468492533193984
3692,45,225,230,1,2.7462493930906375
3803,47,235,240,1,2.7462493930906375
3907,49,245,250,1,2.7462493930906375
3954,50,250,255,1,2.7462493930906375
4065,52,260,265,1,2.7462493930906375
4258,56,280,285,1,2.7462493930906375
4310,57,285,290,1,2.7462493930906375
4521,61,305,310,1,2.7462493930906375
4522,61,305,310,1,2.7462493930906375
4612,63,315,320,1,2.7462493930906375
5201,76,380,385,1,2.7462493930906375
5440,82,410,415,1,2.7462493930906375
5519,84,420,425,1,2.7462493930906375
5913,95,475,480,1,2.7462493930906375
6031,98,490,495,1,2.7462493930906375
6126,101,505,510,1,2.7462493930906375
6236,104,520,525,1,2.7462493930906375
6319,106,530,535,1,2.7462493930906375
6433,109,545,550,1,2.7462493930906375
6494,111,555,560,1,2.7462493930906375
6495,111,555,560,1,2.7462493930906375
6527,112,560,565,1,2.7462493930906375
6558,113,565,570,1,2.7462493930906375
6647,115,575,580,1,2.7462493930906375
6678,116,580,585,1,2.7462493930906375
6810,120,600,605,1,2.7462493930906375
6982,125,625,630,1,2.7462493930906375
6983,125,625,630,1,2.7462493930906375
7060,127,635,640,1,2.7462493930906375
7061,127,635,640,1,2.7462493930906375
7415,136,680,685,1,2.7462493930906375
7464,137,685,690,1,2.7462493930906375
7592,140,700,705,1,2.7462493930906375
7667,142,710,715,1,2.7462493930906375
7701,143,715,720,1,2.7462493930906375
7770,145,725,730,1,2.7462493930906375
7947,150,750,755,1,2.7462493930906375
7982,151,755,760,1,2.7462493930906375
8030,152,760,765,1,2.7462493930906375
8728,173,865,870,1,2.7462493930906375
8899,178,890,895,1,2.7462493930906375
8942,179,895,900,1,2.7462493930906375
9205,187,935,940,1,2.7462493930906375
9312,190,950,955,1,2.7462493930906375
9910,207,1035,1040,1,2.7462493930906375
10083,213,1065,1070,1,2.7462493930906375
10308,220,1100,1105,1,2.7462493930906375
10456,225,1125,1130,1,2.7462493930906375
10457,225,1125,1130,1,2.7462493930906375
10480,226,1130,1135,1,2.7462493930906375
10553,229,1145,1150,1,2.7462493930906375
10766,237,1185,1190,1,2.7462493930906375
10801,238,1190,1195,1,2.7462493930906375
10835,239,1195,1200,1,2.7462493930906375
10898,242,1210,1215,1,2.7462493930906375
10926,243,1215,1220,1,2.7462493930906375
10974,245,1225,1230,1,2.7462493930906375
10975,245,1225,1230,1,2.7462493930906375
11001,246,1230,1235,1,2.7462493930906375
11223,255,1275,1280,1,2.7462493930906375
11251,256,1280,1285,1,2.7462493930906375
11367,261,1305,1310,1,2.7462493930906375
11511,268,1340,1345,1,2.7462493930906375
11540,269,1345,1350,1,2.7462493930906375
11716,278,1390,1395,1,2.7462493930906375
12043,293,1465,1470,1,2.7462493930906375
12190,301,1505,1510,1,2.7462493930906375
12273,306,1530,1535,1,2.7462493930906375
12334,309,1545,1550,1,2.7462493930906375
12504,321,1605,1610,1,2.7462493930906375
12557,325,1625,1630,1,2.7462493930906375
12777,343,1715,1720,1,2.7462493930906375
12936,356,1780,1785,1,2.7462493930906375
13142,383,1915,1920,1,2.7462493930906375
13171,388,1940,1945,1,2.7462493930906375
13184,391,1955,1960,1,2.7462493930906375
13189,392,1960,1965,1,2.7462493930906375
13218,397,1985,1990,1,2.7462493930906375
3381,39,195,200,1,2.7462493930859546
3745,46,230,235,1,2.7462493930859546
3906,49,245,250,1,2.7462493930859546
4157,54,270,275,1,2.7462493930859546
4410,59,295,300,1,2.7462493930859546
4572,62,310,315,1,2.7462493930859546
4662,64,320,325,1,2.7462493930859546
4710,65,325,330,1,2.7462493930859546
5107,74,370,375,1,2.7462493930859546
5372,80,400,405,1,2.7462493930859546
5373,80,400,405,1,2.7462493930859546
5518,84,420,425,1,2.7462493930859546
5630,87,435,440,1,2.7462493930859546
5914,95,475,480,1,2.7462493930859546
5995,97,485,490,1,2.7462493930859546
5996,97,485,490,1,2.7462493930859546
6061,99,495,500,1,2.7462493930859546
6200,103,515,520,1,2.7462493930859546
6408,108,540,545,1,2.7462493930859546
6557,113,565,570,1,2.7462493930859546
6749,118,590,595,1,2.7462493930859546
6777,119,595,600,1,2.7462493930859546
6880,122,610,615,1,2.7462493930859546
7140,129,645,650,1,2.7462493930859546
7220,131,655,660,1,2.7462493930859546
7299,133,665,670,1,2.7462493930859546
7372,135,675,680,1,2.7462493930859546
7463,137,685,690,1,2.7462493930859546
7502,138,690,695,1,2.7462493930859546
7810,146,730,735,1,2.7462493930859546
7983,151,755,760,1,2.7462493930859546
8029,152,760,765,1,2.7462493930859546
8172,156,780,785,1,2.7462493930859546
8692,172,860,865,1,2.7462493930859546
8758,174,870,875,1,2.7462493930859546
8787,175,875,880,1,2.7462493930859546
8835,176,880,885,1,2.7462493930859546
9270,189,945,950,1,2.7462493930859546
9460,194,970,975,1,2.7462493930859546
9567,197,985,990,1,2.7462493930859546
9673,200,1000,1005,1,2.7462493930859546
10082,213,1065,1070,1,2.7462493930859546
10141,215,1075,1080,1,2.7462493930859546
10309,220,1100,1105,1,2.7462493930859546
10365,222,1110,1115,1,2.7462493930859546
10554,229,1145,1150,1,2.7462493930859546
10588,230,1150,1155,1,2.7462493930859546
10589,230,1150,1155,1,2.7462493930859546
10675,233,1165,1170,1,2.7462493930859546
10948,244,1220,1225,1,2.7462493930859546
10973,245,1225,1230,1,2.7462493930859546
11224,255,1275,1280,1,2.7462493930859546
11510,268,1340,1345,1,2.7462493930859546
11974,290,1450,1455,1,2.7462493930859546
12122,297,1485,1490,1,2.7462493930859546
12200,302,1510,1515,1,2.7462493930859546
12219,303,1515,1520,1,2.7462493930859546
12409,314,1570,1575,1,2.7462493930859546
12586,327,1635,1640,1,2.7462493930859546
12661,333,1665,1670,1,2.7462493930859546
12715,338,1690,1695,1,2.7462493930859546
12778,343,1715,1720,1,2.7462493930859546
12839,348,1740,1745,1,2.7462493930859546
12864,350,1750,1755,1,2.7462493930859546
13025,367,1835,1840,1,2.7462493930859546
13064,372,1860,1865,1,2.7462493930859546
13141,383,1915,1920,1,2.7462493930859546
13265,409,2045,2050,1,2.7462493930859546
191,2,10,15,1,2.7456493004829423
678,5,25,30,1,2.7456493004829423
3802,47,235,240,1,2.7456493004829423
3848,48,240,245,1,2.7456493004829423
3905,49,245,250,1,2.7456493004829423
4156,54,270,275,1,2.7456493004829423
4257,56,280,285,1,2.7456493004829423
4466,60,300,305,1,2.7456493004829423
4520,61,305,310,1,2.7456493004829423
4661,64,320,325,1,2.7456493004829423
4761,66,330,335,1,2.7456493004829423
4894,69,345,350,1,2.7456493004829423
4940,70,350,355,1,2.7456493004829423
5020,72,360,365,1,2.7456493004829423
5021,72,360,365,1,2.7456493004829423
5482,83,415,420,1,2.7456493004829423
5483,83,415,420,1,2.7456493004829423
5588,86,430,435,1,2.7456493004829423
5629,87,435,440,1,2.7456493004829423
5698,89,445,450,1,2.7456493004829423
5781,91,455,460,1,2.7456493004829423
5886,94,470,475,1,2.7456493004829423
5994,97,485,490,1,2.7456493004829423
6167,102,510,515,1,2.7456493004829423
6235,104,520,525,1,2.7456493004829423
6407,108,540,545,1,2.7456493004829423
6645,115,575,580,1,2.7456493004829423
6646,115,575,580,1,2.7456493004829423
6809,120,600,605,1,2.7456493004829423
7024,126,630,635,1,2.7456493004829423
7058,127,635,640,1,2.7456493004829423
7059,127,635,640,1,2.7456493004829423
7098,128,640,645,1,2.7456493004829423
7184,130,650,655,1,2.7456493004829423
7334,134,670,675,1,2.7456493004829423
7371,135,675,680,1,2.7456493004829423
7501,138,690,695,1,2.7456493004829423
7634,141,705,710,1,2.7456493004829423
7946,150,750,755,1,2.7456493004829423
7981,151,755,760,1,2.7456493004829423
8100,154,770,775,1,2.7456493004829423
8131,155,775,780,1,2.7456493004829423
8309,160,800,805,1,2.7456493004829423
8310,160,800,805,1,2.7456493004829423
8503,166,830,835,1,2.7456493004829423
8613,169,845,850,1,2.7456493004829423
8614,169,845,850,1,2.7456493004829423
8898,178,890,895,1,2.7456493004829423
9310,190,950,955,1,2.7456493004829423
9426,193,965,970,1,2.7456493004829423
9498,195,975,980,1,2.7456493004829423
9672,200,1000,1005,1,2.7456493004829423
9814,204,1020,1025,1,2.7456493004829423
9815,204,1020,1025,1,2.7456493004829423
9876,206,1030,1035,1,2.7456493004829423
10140,215,1075,1080,1,2.7456493004829423
10275,219,1095,1100,1,2.7456493004829423
10330,221,1105,1110,1,2.7456493004829423
10703,234,1170,1175,1,2.7456493004829423
10720,235,1175,1180,1,2.7456493004829423
10972,245,1225,1230,1,2.7456493004829423
11058,248,1240,1245,1,2.7456493004829423
11127,251,1255,1260,1,2.7456493004829423
11128,251,1255,1260,1,2.7456493004829423
11363,261,1305,1310,1,2.7456493004829423
11365,261,1305,1310,1,2.7456493004829423
11366,261,1305,1310,1,2.7456493004829423
11425,264,1320,1325,1,2.7456493004829423
11489,267,1335,1340,1,2.7456493004829423
11753,280,1400,1405,1,2.7456493004829423
11786,281,1405,1410,1,2.7456493004829423
11910,287,1435,1440,1,2.7456493004829423
11973,290,1450,1455,1,2.7456493004829423
12062,294,1470,1475,1,2.7456493004829423
12098,296,1480,1485,1,2.7456493004829423
12314,308,1540,1545,1,2.7456493004829423
12347,310,1550,1555,1,2.7456493004829423
12428,316,1580,1585,1,2.7456493004829423
12849,349,1745,1750,1,2.7456493004829423
12874,351,1755,1760,1,2.7456493004829423
12935,356,1780,1785,1,2.7456493004829423
13024,367,1835,1840,1,2.7456493004829423
13129,382,1910,1915,1,2.7456493004829423
13318,426,2130,2135,1,2.7456493004829423
835,6,30,35,1,2.7456493004782603
836,6,30,35,1,2.7456493004782603
2379,23,115,120,1,2.7456493004782603
3488,41,205,210,1,2.7456493004782603
3744,46,230,235,1,2.7456493004782603
4063,52,260,265,1,2.7456493004782603
4064,52,260,265,1,2.7456493004782603
4364,58,290,295,1,2.7456493004782603
4570,62,310,315,1,2.7456493004782603
4660,64,320,325,1,2.7456493004782603
4807,67,335,340,1,2.7456493004782603
4895,69,345,350,1,2.7456493004782603
5069,73,365,370,1,2.7456493004782603
5145,75,375,380,1,2.7456493004782603
5146,75,375,380,1,2.7456493004782603
5147,75,375,380,1,2.7456493004782603
5290,78,390,395,1,2.7456493004782603
5517,84,420,425,1,2.7456493004782603
5556,85,425,430,1,2.7456493004782603
5699,89,445,450,1,2.7456493004782603
5819,92,460,465,1,2.7456493004782603
6093,100,500,505,1,2.7456493004782603
6199,103,515,520,1,2.7456493004782603
6361,107,535,540,1,2.7456493004782603
6432,109,545,550,1,2.7456493004782603
6493,111,555,560,1,2.7456493004782603
6556,113,565,570,1,2.7456493004782603
6776,119,595,600,1,2.7456493004782603
6850,121,605,610,1,2.7456493004782603
6950,124,620,625,1,2.7456493004782603
6951,124,620,625,1,2.7456493004782603
7138,129,645,650,1,2.7456493004782603
7219,131,655,660,1,2.7456493004782603
7414,136,680,685,1,2.7456493004782603
7462,137,685,690,1,2.7456493004782603
7945,150,750,755,1,2.7456493004782603
8238,158,790,795,1,2.7456493004782603
8272,159,795,800,1,2.7456493004782603
8311,160,800,805,1,2.7456493004782603
8612,169,845,850,1,2.7456493004782603
8615,169,845,850,1,2.7456493004782603
8727,173,865,870,1,2.7456493004782603
9017,181,905,910,1,2.7456493004782603
9147,185,925,930,1,2.7456493004782603
9178,186,930,935,1,2.7456493004782603
9425,193,965,970,1,2.7456493004782603
9738,202,1010,1015,1,2.7456493004782603
9816,204,1020,1025,1,2.7456493004782603
10117,214,1070,1075,1,2.7456493004782603
10331,221,1105,1110,1,2.7456493004782603
10393,223,1115,1120,1,2.7456493004782603
10420,224,1120,1125,1,2.7456493004782603
10607,231,1155,1160,1,2.7456493004782603
10721,235,1175,1180,1,2.7456493004782603
10834,239,1195,1200,1,2.7456493004782603
10947,244,1220,1225,1,2.7456493004782603
11029,247,1235,1240,1,2.7456493004782603
11364,261,1305,1310,1,2.7456493004782603
11715,278,1390,1395,1,2.7456493004782603
11785,281,1405,1410,1,2.7456493004782603
11909,287,1435,1440,1,2.7456493004782603
12063,294,1470,1475,1,2.7456493004782603
12082,295,1475,1480,1,2.7456493004782603
