lower,upper,layer_jump
7208,8051,23
7208,8962,46
7209,7799,16
7209,8015,22
7210,7833,17
7210,8254,28
7210,8255,28
7211,7583,10
7211,8893,44
7212,7408,5
7212,7631,11
7212,8518,34
7213,7662,12
7214,7763,15
7214,9259,54
7215,7303,2
7215,7663,12
7215,8184,26
7216,7766,15
7216,9694,67
7217,7268,1
7217,8903,44
7218,7980,21
7218,8381,31
7218,8756,40
7219,8268,28
7219,8312,29
7220,7515,8
7220,7705,13
7221,8353,30
7221,8539,34
7222,7314,2
7222,8270,28
7223,7423,5
7223,7604,10
7224,8072,23
7224,9909,73
7225,7884,18
7225,8151,25
7226,7771,15
7226,8390,31
7226,8982,46
7226,9473,60
7227,7487,7
7227,7563,9
7227,8354,30
7228,8768,40
7229,7564,9
7229,7710,13
7229,8391,31
7229,8392,31
7230,8392,31
7231,7853,17
7232,8278,28
7232,8355,30
7233,9177,51
7233,9206,52
7234,7278,1
7234,8112,24
7236,7889,18
7237,7777,15
7237,8548,34
7238,8770,40
7238,9410,58
7239,8915,44
7239,9411,58
7240,7323,2
7241,9448,59
7242,7460,6
7242,7570,9
7242,7718,13
7243,7959,20
7243,8077,23
7243,9480,60
7244,7721,13
7244,8118,24
7245,7613,10
7245,8551,34
7246,7684,12
7246,8282,28
7246,9772,69
7247,8079,23
7247,8164,25
7248,7789,15
7248,8004,21
7248,8042,22
7249,7531,8
7249,7788,15
7250,7964,20
7250,9282,54
7251,7288,1
7251,7433,5
7251,7501,7
7252,7575,9
7252,7964,20
7252,9214,52
7253,7534,8
7254,7625,10
7254,8010,21
7254,8597,35
7255,7903,18
7255,8466,32
7256,8087,23
7256,8326,29
7257,7830,16
7257,9515,61
7258,7755,14
7258,8089,23
7259,7906,18
7260,8330,29
7260,8560,34
7261,8133,24
7261,8332,29
7261,8927,44
7262,7658,11
7262,8782,40
7263,8178,25
7263,8964,45
7263,9558,62
7264,7914,18
7264,8964,45
7265,7583,9
7265,7834,16
7266,7802,15
7266,7915,18
7266,7934,19
7267,7387,3
7267,7548,8
7267,8019,21
7267,8653,36
7268,7732,13
7268,8756,39
7269,8267,27
7269,8312,28
7269,8439,31
7269,8483,32
7269,9165,50
7270,7356,2
7270,8732,38
7271,7313,1
7271,7600,9
7271,9023,46
7271,9202,51
7272,8070,22
7272,8764,39
7273,7817,15
7273,9239,52
7274,8029,21
7274,8766,39
7275,8151,24
7275,8318,28
7276,10522,89
7277,7425,4
7277,8490,32
7277,8946,44
7277,10401,86
7278,7991,20
7278,8156,24
7278,8877,42
7279,8032,21
7280,7369,2
7281,7609,9
7281,8198,25
7281,9315,54
7282,8280,27
7282,9244,52
7283,7826,15
7283,9244,52
7284,7374,2
7285,8123,23
7285,9282,53
7286,7500,6
7286,7899,17
7287,7332,1
7287,7622,9
7287,7623,9
7287,7688,11
7287,8172,24
7288,7331,1
7290,7794,14
7290,8085,22
7291,7902,17
7291,8464,31
7292,7795,14
7292,7903,17
7292,8086,22
7293,7655,10
7293,7904,17
7293,8780,39
7294,7435,4
7294,7628,9
7294,7654,10
7295,7435,4
7295,7471,5
7295,7580,8
7295,9184,50
7295,9384,56
7297,7757,13
7297,8174,24
7298,8328,28
7298,8600,34
7299,8253,26
7300,7867,16
7301,7869,16
7301,8304,27
7301,8785,39
7302,7543,7
7302,7935,18
7302,9046,46
7304,7347,1
7304,8308,27
7304,9121,48
7305,7481,5
7305,8061,21
7305,8216,25
7305,8345,28
7306,7731,12
7306,8145,23
7307,7350,1
7307,7874,16
7307,7939,18
7307,8379,29
7308,7841,15
7308,8266,26
7309,7945,18
7309,8065,21
7310,7735,12
7310,8623,34
7311,7813,14
7312,8441,30
7312,8762,38
7312,10191,79
7313,7740,12
7313,9540,60
7314,7393,2
7314,8443,30
7315,7770,13
7315,8070,21
7316,7817,14
7316,7850,15
7317,7820,14
7317,8489,31
7318,9446,57
7319,7488,5
7319,7772,13
7319,7890,16
7319,8113,22
7320,7822,14
7320,7891,16
7321,7824,14
7322,7458,4
7324,7428,3
7324,7857,15
7325,7398,2
7325,7493,5
7325,8453,30
7326,7373,1
7326,7494,5
7327,7374,1
7327,7497,5
7328,7792,13
7328,7896,16
7328,9141,48
7329,7621,8
7329,8169,23
7330,7724,11
7330,7827,14
7331,7501,5
7331,8083,21
7332,7434,3
7332,7623,8
7333,7753,12
7333,8294,26
7333,8854,40
7334,8244,25
7335,7753,12
7335,8819,39
7336,7902,16
7336,9110,47
7337,7689,10
7337,9355,54
7338,8819,39
7338,9146,48
7339,7377,1
7339,8638,34
7340,7754,12
7340,8046,20
7340,8249,25
7342,7907,16
7342,8298,26
7343,9252,51
7343,9599,61
7344,8371,28
7344,9489,58
7345,7547,6
7346,7479,4
7346,7664,9
7346,8865,40
7347,7480,4
7347,7805,13
7348,7637,8
7348,7699,10
7348,8613,33
7348,9613,61
7349,8530,31
7350,8725,36
7350,9267,51
7351,8100,21
7351,9830,68
7352,7589,7
7352,7703,10
7352,7875,15
7353,7668,9
7353,7844,14
7353,8147,22
7354,8102,21
7354,9468,57
7355,7596,7
7355,7878,15
7355,8067,20
7355,9021,44
7356,7484,4
7356,9201,49
7357,7417,2
7357,7813,13
7358,8907,41
7358,8980,43
7358,9057,45
7359,7740,11
7359,12017,137
7360,7560,6
7360,8228,24
7361,7883,15
7362,8027,19
7363,8804,38
7364,7851,14
7364,8545,31
7365,8193,23
7365,8581,32
7365,8805,38
7366,8073,20
7366,8231,24
7366,8984,43
7367,8074,20
7367,8109,21
7367,8275,25
7368,9548,59
7369,8356,27
7370,8198,23
7371,7523,5
7371,7612,7
7372,8279,25
7372,8400,28
7373,7462,3
7373,8165,22
7373,8493,30
7374,7527,5
7375,7533,5
7375,7621,7
7376,7575,6
7376,7752,11
7377,7796,12
7378,8419,28
7378,8468,29
7379,7970,17
7380,7505,4
7380,7758,11
7380,8298,25
7381,7660,8
7381,8016,18
7382,7912,15
7382,8513,30
7383,9078,45
7384,7697,9
7385,7635,7
7385,7916,15
7385,8723,35
7386,8434,28
7387,8218,23
7387,8573,31
7387,9866,68
7388,7704,9
7388,8065,19
7388,8220,23
7389,7413,1
7389,7876,14
7389,8759,36
7390,7922,15
7390,8761,36
7390,8873,39
7391,7737,10
7391,7738,10
7391,8352,26
7391,9056,44
7391,9171,47
7392,7559,5
7392,7599,6
7392,8577,31
7392,8944,41
7393,7707,9
7393,7849,13
7393,8270,24
7394,7453,2
7395,7925,15
7395,8770,36
7396,7825,12
7397,8279,24
7397,8914,40
7398,7785,11
7398,8286,24
7399,7618,6
7399,8457,28
7400,9452,55
7401,8008,17
7401,8125,20
7402,7576,5
7402,7863,13
7403,7472,2
7403,7538,4
7403,8088,19
7403,9287,50
7404,8329,25
7405,8256,23
7405,8677,33
7406,8016,17
7406,8561,30
7407,8135,20
7407,8256,23
7408,7974,16
7408,8424,27
7408,8606,31
7409,7698,8
7409,8143,20
7409,8970,41
7410,7640,6
7411,7482,2
7411,7641,6
7411,7667,7
7411,8219,22
7412,8349,25
7413,7841,12
7413,8438,27
7414,7811,11
7415,7811,11
7415,7877,13
7415,8311,24
7416,8694,33
7417,7985,16
7417,8313,24
7418,7598,5
7418,8907,39
7419,7671,7
7419,7923,14
7419,8841,37
7420,7951,15
7420,9405,53
7422,7485,2
7422,7673,7
7422,7881,13
7423,7603,5
7423,7882,13
7424,7709,8
7424,8108,19
7425,9508,56
7426,8582,30
7427,7893,13
7428,8200,21
7429,7464,1
7429,7860,12
7430,7898,13
7430,8633,31
7431,7464,1
7431,8082,18
7432,7500,2
7432,8498,28
7434,7967,15
7435,8370,25
7436,7907,13
7437,8510,28
7437,8825,36
7438,7727,8
7438,8333,24
7439,8856,37
7440,8136,19
7440,9005,41
7440,9715,62
7441,8179,20
7441,9358,51
7442,7700,7
7443,7701,7
7443,8217,21
7444,8943,39
7444,9401,52
7445,7594,4
7445,9167,45
7446,7559,3
7446,7878,12
7446,7879,12
7447,8906,38
7447,10514,84
7448,8799,35
7448,9438,53
7449,7953,14
7449,8541,28
7450,8192,20
7450,8541,28
7450,9097,43
7451,8153,19
7451,8876,37
7452,7677,6
7452,8877,37
7453,8663,31
7454,7519,2
7455,7679,6
7455,7776,9
7455,8115,18
7456,7491,1
7457,7994,15
7457,9409,52
7459,7680,6
7459,7682,6
7461,7751,8
7461,8323,23
7462,7496,1
7462,7650,5
7463,7530,2
7463,7617,4
7463,7961,14
7464,8044,16
7465,8006,15
7465,8007,15
7466,7532,2
7466,8122,18
7467,7900,12
7467,8126,18
7468,7535,2
7468,7536,2
7468,7652,5
7469,7754,8
7469,8046,16
7469,8295,22
7469,9457,53
7470,7655,5
7470,7904,12
7470,8011,15
7470,8926,38
7471,7539,2
7471,8091,17
7471,8507,27
7471,8890,37
7472,8600,29
7472,8675,31
7473,8012,15
7473,8251,21
7474,7867,11
7474,8209,20
7474,8781,34
7475,7760,8
7475,8051,16
7476,7834,10
7476,7835,10
7477,7585,3
7477,7762,8
7477,8054,16
7477,8260,21
7478,7936,13
7478,8425,25
7478,8683,31
7478,8896,37
7478,8967,39
7478,9526,55
7479,8057,16
7479,8427,25
7481,7638,4
7481,7700,6
7481,8433,25
7482,8346,23
7482,8904,37
7483,8872,36
7483,9764,62
7484,8350,23
7485,8025,15
7485,8387,24
7486,8487,26
7486,8911,37
7487,8845,35
7488,8395,24
7488,9408,51
7489,7569,2
7489,7773,8
7489,7774,8
7490,8357,23
7490,9103,42
7491,7713,6
7492,8359,23
7493,7523,1
7493,7719,6
7493,8550,27
7494,8165,18
7495,7859,10
7495,8079,16
7495,8812,34
7496,7619,3
7497,7527,1
7497,8204,19
7498,7790,8
7498,8122,17
7498,8408,24
7499,8501,26
7499,8708,31
7500,7963,13
7500,8634,29
7501,7901,11
7502,7829,9
7502,7965,13
7503,7623,3
7503,7688,5
7503,7966,13
7503,8413,24
7504,7965,13
7504,8244,20
7504,8778,33
7505,9154,43
7506,7658,4
7506,7693,5
7506,8052,15
7506,8134,17
7507,8096,16
7507,8337,22
7508,7696,5
7508,7934,12
7509,7543,1
7509,8097,16
7509,8338,22
7510,7766,7
7510,9756,61
7511,7637,3
7511,8613,28
7511,8936,37
7512,7701,5
7513,7589,2
7513,8384,23
7514,8622,28
7514,8904,36
7515,8761,32
7516,8023,14
7517,9348,48
7518,7744,6
7518,9311,47
7518,11039,97
7519,8114,16
7520,7647,3
7520,7713,5
7521,7995,13
7521,8234,19
7521,9410,50
7522,7615,2
7523,7719,5
7524,8492,25
7525,8120,16
7525,8809,33
7525,9317,47
7526,7929,11
7526,8772,32
7527,8286,20
7528,8042,14
7528,8457,24
7529,7859,9
7529,8812,33
7530,7787,7
7530,7860,9
7532,8008,13
7532,8497,25
7534,8083,15
7535,8128,16
7535,8368,22
7535,8414,23
7536,8414,23
7536,9146,42
7537,8638,28
7538,7755,6
7538,8047,14
7539,7756,6
7539,8090,15
7539,8558,26
7540,7906,10
7540,8048,14
7541,7911,10
7541,9154,42
7541,9520,53
7542,7972,12
7542,8859,34
7543,7870,9
7543,8338,21
7543,9081,40
7544,7585,1
7544,8054,14
7544,8182,17
7545,7632,2
7545,7935,11
7545,10245,74
7546,8097,15
7546,8475,24
7546,8647,28
7547,7634,2
7548,8186,17
7548,8573,26
7549,7917,10
7549,8379,22
7549,9195,43
7551,9728,59
7551,9835,62
7552,8188,17
7552,8758,31
7552,10020,67
7553,8310,20
7553,8384,22
7554,8221,18
7554,8691,29
7555,8798,32
7555,9467,51
7556,8534,25
7556,9167,42
7557,8482,24
7557,9168,42
7558,7877,9
7559,8022,13
7559,8314,20
7560,8539,25
7561,8107,15
7561,8661,28
7561,8803,32
7562,8273,19
7562,8544,25
7563,8108,15
7563,8229,18
7564,8446,23
7564,8629,27
7564,9992,66
7565,8154,16
7565,9174,42
7566,7606,1
7566,8546,25
7566,9175,42
7567,8110,15
7568,7990,12
7568,8393,22
7568,8448,23
7569,7924,10
7570,7782,6
7570,8116,15
7571,8001,12
7571,9243,44
7572,8588,26
7572,8633,27
7573,7898,9
7573,8289,19
7574,7828,7
7574,8124,15
7575,8711,29
7575,8777,31
7576,7653,2
7576,8129,15
7576,9657,56
7577,7969,11
7577,8248,18
7577,8958,36
7578,7905,9
7578,8466,23
7578,8598,26
7579,8468,23
7579,8674,28
7580,8091,14
7580,9075,39
7581,9251,44
7582,8564,25
7582,9042,38
7583,7973,11
7583,8212,17
7584,8338,20
7585,7837,7
7585,8055,13
7586,8429,22
7586,8865,33
7587,7699,3
7587,7807,6
7587,8478,23
7587,10121,69
7588,7700,3
7588,8378,21
7588,8433,22
7589,7809,6
7589,8757,30
7590,7733,4
7590,7942,10
7590,8839,32
7590,11148,99
7591,7703,3
7592,8266,18
7592,8310,19
7593,7811,6
7594,7846,7
7594,9370,47
7595,7983,11
7595,9168,41
7596,7847,7
7596,8068,13
7596,8105,14
7597,8068,13
7597,8105,14
7598,7848,7
7598,10317,75
7599,8385,21
7599,8696,28
7600,7986,11
7600,9440,49
7600,11067,96
7601,8024,12
7601,8386,21
7601,10029,66
7602,8842,32
7602,9581,53
7603,7770,5
7603,8149,15
7604,7882,8
7604,7989,11
7605,8875,33
7605,9702,57
7606,9550,52
7607,7679,2
7607,7776,5
7607,8548,24
7608,8198,16
7608,9315,45
7608,9585,53
7609,8033,12
7609,10106,68
7610,8034,12
7610,8807,31
7611,8035,12
7611,8078,13
7613,7997,11
7613,9413,48
7614,7998,11
7614,8404,21
7615,7783,5
7615,8002,11
7615,8163,15
7616,8002,11
7616,8041,12
7616,8454,22
7617,7857,7
7617,8038,12
7618,8917,34
7619,7650,1
7619,7788,5
7620,7792,5
7621,8205,16
7622,7687,2
7622,8172,15
7622,8243,17
7623,7967,10
7624,8130,14
7624,8463,22
7625,8084,13
7625,8637,26
7625,8887,33
7626,7795,5
7627,7864,7
7627,8048,12
7628,8089,13
7628,8417,21
7629,7909,8
7629,8334,19
7630,8135,14
7630,8335,19
7631,8424,21
7631,8720,28
7632,8720,28
7632,9290,44
7633,7836,6
7633,8647,26
7635,7765,4
7635,9047,37
7635,9364,46
7636,8430,21
7636,8614,25
7637,8377,20
7637,9784,59
7638,8216,16
7638,8572,24
7639,7808,5
7639,8617,25
7639,8939,34
7639,9759,58
7640,7980,10
7641,7703,2
7641,8063,12
7642,7946,9
7642,8872,32
7643,7816,5
7643,8227,16
7643,8659,26
7644,7885,7
7644,9350,45
7645,7745,3
7646,7822,5
7647,8357,19
7648,7959,9
7648,8076,12
7649,8451,21
7649,9210,41
7650,7858,6
7650,8493,22
7651,9883,61
7652,8128,13
7653,8746,28
7653,8888,32
7654,8370,19
7654,8417,20
7654,8822,30
7655,7864,6
7655,8996,35
7656,8133,13
7656,8208,15
7656,8332,18
7656,9113,38
7657,8328,18
7658,8134,13
7658,8210,15
7658,8302,17
7659,8333,18
7659,8513,22
7660,9078,37
7660,9893,61
7661,8259,16
7661,8473,21
7662,7730,2
7662,7915,7
7663,8018,10
7663,9259,42
7664,7872,6
7664,8057,11
7664,8142,13
7665,8378,19
7665,8688,26
7666,7701,1
7666,8434,20
7666,8753,28
7667,7941,8
7667,8346,18
7667,8621,24
7668,7842,5
7668,8191,14
7668,8534,22
7669,8977,34
7669,9468,48
7670,7950,8
7670,8442,20
7670,10027,64
7671,9841,59
7672,9872,60
7673,8271,16
7673,8273,16
7674,8318,17
7674,8544,22
7675,9173,39
7675,9548,50
7675,10560,79
7676,7993,9
7676,9177,39
7676,9446,47
7677,8111,12
7678,7772,3
7678,7822,4
7678,8233,15
7679,7747,2
7680,7715,1
7680,7749,2
7681,8947,33
7681,9243,41
7682,7749,2
7682,8037,10
7682,8739,27
7683,7895,6
7683,8406,19
7684,7929,7
7684,9136,38
7685,8005,9
7685,8587,23
7685,8919,32
7685,9180,39
7686,8041,10
7687,8125,12
7688,8293,16
7688,8462,20
7689,8594,23
7690,8085,11
7690,8780,28
7691,7968,8
7691,8673,25
7691,8889,31
7692,8014,9
7692,8470,20
7693,8093,11
7693,8210,14
7693,8514,21
7694,7801,3
7694,7868,5
7694,8258,15
7694,8717,26
7695,8747,27
7696,7936,7
7696,8520,21
7696,8829,29
7696,8894,31
7697,8652,24
7698,9298,42
7699,9529,49
7699,9568,50
7701,9267,41
7702,7731,1
7702,7939,7
7702,8145,12
7703,8063,10
7704,7982,8
7704,8623,23
7705,8761,27
7706,7739,1
7706,7815,3
7706,8106,11
7707,7816,3
7707,8227,14
7707,8658,24
7708,8228,14
7709,7989,8
7709,8388,18
7710,8767,27
7710,9204,39
7711,8277,15
7711,8700,25
7711,9445,46
7711,10624,80
7712,9274,41
7714,7824,3
7715,7781,2
7716,8399,18
7716,9067,35
7717,8586,22
7717,8947,32
7718,7782,2
7718,8200,13
7719,8078,10
7720,7960,7
7720,9704,54
7721,8323,16
7721,8948,32
7722,8040,9
7722,9035,34
7722,10228,69
7723,8917,31
7723,9246,40
7723,9852,58
7724,7900,5
7724,8241,14
7724,8290,15
7725,7793,2
7725,8743,26
7725,9885,59
7726,8597,22
7726,9814,57
7727,8828,28
7728,8334,16
7728,9490,47
7729,8605,22
7729,8747,26
7730,8473,19
7731,8434,18
7731,8725,25
7731,8753,26
7732,8795,27
7732,8903,30
7732,9091,35
7733,8437,18
7733,8975,32
7733,10973,89
7734,8064,9
7734,8189,12
7734,9199,38
7734,9730,54
7735,8533,20
7735,8624,22
7735,9305,41
7736,7983,7
7736,10189,67
7737,7880,4
7737,8352,16
7738,8315,15
7738,8352,16
7738,9538,48
7739,8909,30
7739,8981,32
7739,9649,51
7740,7952,6
7740,11154,95
7741,8538,20
7741,8540,20
7742,7952,6
7742,9767,55
7742,10666,80
7742,11154,95
7743,7883,4
7743,10735,82
7744,8546,20
7744,9102,35
7744,10400,73
7745,8769,26
7746,8394,17
7746,9030,33
7746,9653,51
7747,8396,17
7747,8548,20
7748,7995,7
7748,9509,47
7748,9847,57
7749,7781,1
7749,8037,8
7750,7785,1
7750,8039,8
7750,8285,14
7750,8494,19
7751,7931,5
7751,8951,31
7752,8463,18
7752,8711,24
7753,9109,35
7754,8418,17
7754,9516,47
7755,8089,9
7755,8506,19
7756,8091,9
7756,8640,22
7756,8676,23
7757,7798,1
7758,7970,6
7758,8331,15
7758,9154,36
7759,7867,3
7760,8856,28
7760,9388,43
7761,8422,17
7762,8183,11
7762,8646,22
7762,8786,26
7763,7871,3
7764,8792,26
7764,9086,34
7765,8528,19
7765,8529,19
7765,9160,36
7766,8264,13
7766,10012,61
7767,8479,18
7767,8794,26
7768,7876,3
7768,8690,23
7769,8980,31
7769,11714,113
7770,8543,19
7770,8660,22
7771,8073,8
7771,8231,12
7771,10104,63
7772,8159,10
7773,7855,2
7773,7924,4
7773,9313,40
7774,9103,34
7774,9313,40
7775,9103,34
7775,9313,40
7776,9479,45
7777,9031,32
7778,8846,27
7778,9208,37
7779,8451,17
7780,7959,5
7780,8076,8
7780,9704,52
7781,8037,7
7781,8165,10
7782,8116,9
7782,8403,16
7783,8492,18
7784,9210,37
7784,9245,38
7784,9552,47
7785,8453,17
7785,8456,17
7786,7858,2
7786,8121,9
7786,8631,21
7787,7961,5
7787,8043,7
7787,8287,13
7789,7897,3
7789,8288,13
7789,8496,18
7790,7859,2
7790,8954,30
7791,8205,11
7791,8920,29
7791,9959,59
7792,8006,6
7793,8009,6
7793,8635,21
7793,8636,21
7794,8245,12
7794,8745,24
7794,9418,43
7795,8130,9
7796,8638,21
7797,8249,12
7799,8014,6
7799,8642,21
7800,8563,19
7800,9490,45
7801,8137,9
7801,8604,20
7802,8259,12
7802,8473,17
7802,8519,18
7803,7870,2
7803,8338,14
7805,8308,13
7806,8614,20
7806,8615,20
7807,8616,20
7807,8866,27
7807,9693,51
7808,9670,50
7808,10720,80
7809,7875,2
7809,8480,17
7809,8620,20
7810,8691,22
7810,9306,39
7812,7984,5
7812,10282,68
7814,7949,4
7814,8908,28
7814,10436,72
7816,8270,12
7817,8150,9
7817,8580,19
7817,8875,27
7818,8193,10
7818,8698,22
7818,8805,25
7818,9768,53
7819,8152,9
7819,8581,19
7819,9506,45
7819,9799,54
7820,9273,38
7820,9312,39
7821,8031,6
7821,8157,9
7821,9351,40
7822,7891,2
7822,8233,11
7823,7925,3
7823,8491,17
7823,10225,66
7825,8914,28
7826,8203,10
7826,9316,39
7827,8082,7
7827,8290,12
7828,8007,5
7828,8365,14
7828,8409,15
7829,7899,2
7829,8744,23
7830,7969,4
7830,10535,74
7831,8329,13
7831,8602,19
7831,8828,25
7832,7867,1
7832,8209,10
7832,8892,27
7833,9153,34
7834,7973,4
7834,9007,30
7835,8182,9
7835,9007,30
7836,8055,6
7836,8372,14
7837,8017,5
7837,8260,11
7837,8565,18
7838,8097,7
7838,8098,7
7838,8213,10
7838,8475,16
7839,9337,39
7840,7941,3
7840,8101,7
7840,8621,19
7840,8868,26
7841,8797,24
7842,8574,18
7842,8655,20
7842,9054,31
7843,8066,6
7843,8656,20
7843,9166,34
7843,10357,69
7844,8020,5
7844,8534,17
7844,9167,34
7845,8656,20
7845,8694,21
7845,9166,34
7846,7877,1
7846,8311,12
7847,8067,6
7847,8731,22
7848,7921,2
7848,9839,54
7849,8443,15
7849,8535,17
7849,8658,20
7851,8487,16
7851,9026,30
7852,8072,6
7852,8230,10
7853,8547,17
7854,8030,5
7854,9508,44
7855,8663,20
7856,8161,8
7856,8235,10
7856,10066,60
7857,8200,9
7857,8452,15
7858,9626,47
7859,8850,25
7859,8918,27
7860,8043,5
7860,8044,5
7861,7901,1
7861,8124,7
7861,8818,24
7862,8084,6
7862,8367,13
7862,8504,16
7862,8887,26
7863,8129,7
7863,8173,8
7863,8957,28
7864,8639,19
7865,8249,10
7865,8509,16
7866,7908,1
7866,8421,14
7866,8826,24
7866,9858,54
7868,8336,12
7868,8337,12
7869,8645,19
7871,8566,17
7871,9259,36
7872,8428,14
7872,8833,24
7872,9158,33
7873,8307,11
7873,8834,24
7873,10158,62
7874,7940,2
7874,8867,25
7875,8063,5
7875,8382,13
7876,9052,30
7876,9945,56
7878,8105,6
7878,8484,15
7879,8314,11
7879,8484,15
7879,9501,43
7880,8313,11
7880,8978,28
7881,8025,4
7881,8271,10
7881,8444,14
7882,8149,7
7882,8445,14
7883,8071,5
7883,9544,44
7884,8545,16
7884,9100,31
7885,8194,8
7885,9505,43
7886,8911,26
7886,9027,29
7887,7990,3
7887,8277,10
7887,10624,75
7888,7957,2
7888,8157,7
7888,10736,78
7888,11040,87
7889,7993,3
7889,9446,41
7890,8159,7
7890,8449,14
7892,8115,6
7892,9241,35
7893,8358,12
7893,8807,23
7894,9067,30
7894,9622,46
7895,8551,16
7895,9105,31
7896,8204,8
7896,9322,37
7897,8004,3
7897,8168,7
7897,8706,20
7898,8589,17
7898,9211,34
7899,8634,18
7899,9514,43
7900,8366,12
7901,8083,5
7901,8412,13
7902,8820,23
7902,9144,32
7903,9250,35
7903,9685,48
7904,8824,23
7904,9383,39
7905,9112,31
7905,9148,32
7905,9150,32
7906,8131,6
7906,8599,17
7907,8049,4
7908,8421,13
7908,9186,33
7908,9688,48
7909,8015,3
7909,9253,35
7910,8178,7
7910,8963,27
7910,9558,44
7910,10006,57
7911,9288,36
7911,10152,61
7912,8303,10
7912,9003,28
7913,8422,13
7913,9332,37
7914,9332,37
7914,9391,39
7915,8473,14
7916,8571,16
7916,9364,38
7916,9566,44
7917,9089,30
7917,9340,37
7918,8654,18
7918,8729,20
7918,8839,23
7918,10998,85
7919,8190,7
7919,8191,7
7919,8348,11
7920,8731,20
7920,8871,24
7921,8576,16
7921,9095,30
7922,8021,3
7922,8223,8
7922,9470,41
7923,8874,24
7923,9096,30
7923,10129,60
7925,9879,53
7926,8397,12
7926,9409,39
7927,7996,2
7927,8034,3
7927,9032,28
7928,8320,10
7928,9178,32
7929,9625,45
7930,8003,2
7930,8038,3
7930,8284,9
7930,8324,10
7931,8004,2
7931,9138,31
7932,8045,3
7932,8126,5
7933,8422,12
7933,8715,19
7934,8519,14
7934,8520,14
7935,9291,35
7936,8967,26
7937,8429,12
7937,8571,15
7937,9566,43
7938,8307,9
7938,8527,14
7939,8725,19
7940,8380,11
7941,8219,7
7941,8796,21
7942,8188,6
7942,10723,76
7943,8347,10
7943,8758,20
7944,8347,10
7944,8349,10
7944,9573,43
7945,8221,7
7945,8976,26
7946,9675,46
7947,8351,10
7947,9169,31
7948,8441,12
7948,8799,21
7949,8906,24
7950,9272,34
7950,9471,40
7951,8386,11
7951,10322,65
7952,9540,42
7952,9580,43
7953,8226,7
7953,9989,55
7953,10323,65
7954,8232,7
7954,8488,13
7954,8699,18
7954,9798,50
7955,8984,26
7955,11633,105
7956,8110,4
7956,8155,5
7956,8196,6
7957,8355,10
7957,9549,42
7958,8233,7
7959,8281,8
7960,9914,53
7960,10198,61
7961,8038,2
7961,8324,9
7962,8039,2
7962,8363,10
7962,8494,13
7962,8553,14
7963,8498,13
7963,9590,43
7963,10408,67
7964,8885,23
7964,10455,68
7965,8127,4
7965,8744,19
7966,8462,12
7966,8593,15
7966,9591,43
7967,8413,11
7968,8207,6
7968,8464,12
7968,9486,40
7969,9816,50
7970,8049,2
7970,8298,8
7971,8013,1
7971,8469,12
7971,9153,30
7972,8517,13
7972,9222,32
7973,8423,11
7973,9604,43
7974,8521,13
7974,8748,19
7974,9425,38
7975,8305,8
7975,8474,12
7975,8522,13
7975,9009,26
7976,8612,15
7976,8834,21
7976,9430,38
7977,8752,19
7977,9298,34
7978,8688,17
7978,8971,25
7979,8617,15
7979,9397,37
7979,9495,40
7979,9759,48
7981,8347,9
7982,8220,6
7982,9497,40
7982,9940,53
7983,9500,40
7983,9906,52
7984,9576,42
7984,10189,60
7985,8350,9
7985,9437,38
7986,9403,37
7986,10058,56
7986,10360,65
7987,9309,34
7987,9872,51
7988,8272,7
7988,9581,42
7988,10942,81
7989,8445,11
7989,8662,16
7990,10523,69
7991,8111,3
7991,9064,27
7992,9207,31
7992,9274,33
7994,9242,32
7995,8701,17
7996,8738,18
7996,9447,38
7997,8280,7
7997,9802,49
7998,8359,9
7998,9068,27
7999,8451,11
7999,8882,22
7999,9679,45
8000,8162,4
8000,8282,7
8000,9850,50
8000,9881,51
8001,8401,10
8001,8809,20
8002,8283,7
8002,8492,12
8003,8237,6
8003,8238,6
8003,8324,8
8004,8988,25
8005,8080,2
8005,8239,6
8005,8705,17
8006,8554,13
8006,9141,29
8007,8554,13
8008,8816,20
8008,9513,40
8009,8206,5
8009,9036,26
8010,8084,2
8010,8246,6
8010,9038,26
8011,8559,13
8011,8824,20
8011,8960,24
8012,9075,27
8013,8927,23
8013,9488,39
8014,8930,23
8015,8642,15
8015,9823,49
8016,9077,27
8016,9893,51
8017,8139,3
8017,8306,7
8017,8682,16
8018,8184,4
8018,8374,9
8018,8831,20
8019,8100,2
8019,9229,31
8020,9370,35
8021,8732,17
8021,9201,30
8021,9372,35
8022,8269,6
8022,8944,23
8022,9271,32
8023,8910,22
8024,8537,12
8024,11152,87
8025,8542,12
8025,8578,13
8026,8107,2
8026,8579,13
8026,8661,15
8026,9844,49
8027,8387,9
8027,8803,19
8027,10481,67
8028,9702,45
8028,9990,53
8029,8274,6
8029,10194,59
8030,9551,40
8030,9954,52
8031,9065,26
8033,9314,33
8034,9447,37
8035,8117,2
8035,8665,15
8036,8118,2
8036,8664,15
8036,10135,57
8037,8739,17
8037,8741,17
8037,9033,25
8038,8452,10
8039,8238,5
8039,8405,9
8040,8848,20
8041,8121,2
8042,8288,6
8042,9319,33
8043,8458,10
8043,8590,13
8044,8082,1
8044,8590,13
8045,8083,1
8045,8412,9
8046,8746,17
8046,8888,21
8047,8506,11
8047,8821,19
8047,9287,32
8048,8599,13
8048,8639,14
8049,8298,6
8050,8421,9
8050,9186,29
8050,9330,33
