id,layer,min_m,max_m,cells,area_km2
3916,34,170,175,1,2.7576069433616635
3978,35,175,180,1,2.7576069433616635
4725,48,240,245,1,2.7576069433616635
4902,51,255,260,1,2.7576069433616635
5273,58,290,295,1,2.7576069433616635
5640,65,325,330,1,2.7576069433616635
5777,68,340,345,1,2.7576069433616635
5870,70,350,355,1,2.7576069433616635
5959,72,360,365,1,2.7576069433616635
6351,81,405,410,1,2.7576069433616635
6656,89,445,450,1,2.7576069433616635
6780,92,460,465,1,2.7576069433616635
6878,95,475,480,1,2.7576069433616635
6923,96,480,485,1,2.7576069433616635
7030,99,495,500,1,2.7576069433616635
7205,104,520,525,1,2.7576069433616635
7298,106,530,535,1,2.7576069433616635
7757,119,595,600,1,2.7576069433616635
7907,123,615,620,1,2.7576069433616635
8012,126,630,635,1,2.7576069433616635
8176,130,650,655,1,2.7576069433616635
8250,132,660,665,1,2.7576069433616635
8676,142,710,715,1,2.7576069433616635
8998,151,755,760,1,2.7576069433616635
9076,153,765,770,1,2.7576069433616635
9113,154,770,775,1,2.7576069433616635
9420,163,815,820,1,2.7576069433616635
9519,166,830,835,1,2.7576069433616635
9819,175,875,880,1,2.7576069433616635
9858,176,880,885,1,2.7576069433616635
9859,176,880,885,1,2.7576069433616635
9923,178,890,895,1,2.7576069433616635
9966,179,895,900,1,2.7576069433616635
10043,181,905,910,1,2.7576069433616635
10149,184,920,925,1,2.7576069433616635
10150,184,920,925,1,2.7576069433616635
10297,189,945,950,1,2.7576069433616635
10339,190,950,955,1,2.7576069433616635
10742,201,1005,1010,1,2.7576069433616635
10743,201,1005,1010,1,2.7576069433616635
10819,203,1015,1020,1,2.7576069433616635
10920,206,1030,1035,1,2.7576069433616635
10921,206,1030,1035,1,2.7576069433616635
11020,209,1045,1050,1,2.7576069433616635
11077,211,1055,1060,1,2.7576069433616635
11287,218,1090,1095,1,2.7576069433616635
11474,224,1120,1125,1,2.7576069433616635
11606,229,1145,1150,1,2.7576069433616635
11607,229,1145,1150,1,2.7576069433616635
11664,231,1155,1160,1,2.7576069433616635
12673,273,1365,1370,1,2.7576069433616635
12882,282,1410,1415,1,2.7576069433616635
12913,283,1415,1420,1,2.7576069433616635
13228,299,1495,1500,1,2.7576069433616635
13909,347,1735,1740,1,2.7576069433616635
994,5,25,30,1,2.757606943356961
2856,20,100,105,1,2.757606943356961
2935,21,105,110,1,2.757606943356961
3186,24,120,125,1,2.757606943356961
3268,25,125,130,1,2.757606943356961
3269,25,125,130,1,2.757606943356961
3350,26,130,135,1,2.757606943356961
3643,30,150,155,1,2.757606943356961
3644,30,150,155,1,2.757606943356961
3707,31,155,160,1,2.757606943356961
3917,34,170,175,1,2.757606943356961
4102,37,185,190,1,2.757606943356961
4230,39,195,200,1,2.757606943356961
4503,44,220,225,1,2.757606943356961
4562,45,225,230,1,2.757606943356961
4841,50,250,255,1,2.757606943356961
5531,63,315,320,1,2.757606943356961
6195,77,385,390,1,2.757606943356961
6431,83,415,420,1,2.757606943356961
6467,84,420,425,1,2.757606943356961
6585,87,435,440,1,2.757606943356961
6811,93,465,470,1,2.757606943356961
7341,107,535,540,1,2.757606943356961
7379,108,540,545,1,2.757606943356961
7798,120,600,605,1,2.757606943356961
8049,127,635,640,1,2.757606943356961
8131,129,645,650,1,2.757606943356961
8175,130,650,655,1,2.757606943356961
8419,136,680,685,1,2.757606943356961
8510,138,690,695,1,2.757606943356961
8600,140,700,705,1,2.757606943356961
8781,145,725,730,1,2.757606943356961
9075,153,765,770,1,2.757606943356961
9150,155,775,780,1,2.757606943356961
9327,160,800,805,1,2.757606943356961
9385,162,810,815,1,2.757606943356961
9598,168,840,845,1,2.757606943356961
9688,171,855,860,1,2.757606943356961
9820,175,875,880,1,2.757606943356961
9890,177,885,890,1,2.757606943356961
9965,179,895,900,1,2.757606943356961
10413,192,960,965,1,2.757606943356961
10603,197,985,990,1,2.757606943356961
10604,197,985,990,1,2.757606943356961
10634,198,990,995,1,2.757606943356961
10886,205,1025,1030,1,2.757606943356961
10919,206,1030,1035,1,2.757606943356961
11050,210,1050,1055,1,2.757606943356961
11107,212,1060,1065,1,2.757606943356961
11127,213,1065,1070,1,2.757606943356961
11160,214,1070,1075,1,2.757606943356961
11161,214,1070,1075,1,2.757606943356961
11254,217,1085,1090,1,2.757606943356961
12369,259,1295,1300,1,2.757606943356961
12426,261,1305,1310,1,2.757606943356961
12881,282,1410,1415,1,2.757606943356961
13306,304,1520,1525,1,2.757606943356961
13943,350,1750,1755,1,2.757606943356961
304,2,10,15,1,2.7570112745661413
2201,13,65,70,1,2.7570112745661413
2588,17,85,90,1,2.7570112745661413
2770,19,95,100,1,2.7570112745661413
2772,19,95,100,1,2.7570112745661413
2854,20,100,105,1,2.7570112745661413
3109,23,115,120,1,2.7570112745661413
3183,24,120,125,1,2.7570112745661413
3184,24,120,125,1,2.7570112745661413
3344,26,130,135,1,2.7570112745661413
3501,28,140,145,1,2.7570112745661413
3503,28,140,145,1,2.7570112745661413
3566,29,145,150,1,2.7570112745661413
3859,33,165,170,1,2.7570112745661413
3860,33,165,170,1,2.7570112745661413
3977,35,175,180,1,2.7570112745661413
4229,39,195,200,1,2.7570112745661413
4284,40,200,205,1,2.7570112745661413
4345,41,205,210,1,2.7570112745661413
4346,41,205,210,1,2.7570112745661413
4395,42,210,215,1,2.7570112745661413
4840,50,250,255,1,2.7570112745661413
5212,57,285,290,1,2.7570112745661413
5958,72,360,365,1,2.7570112745661413
6008,73,365,370,1,2.7570112745661413
6045,74,370,375,1,2.7570112745661413
6236,78,390,395,1,2.7570112745661413
6620,88,440,445,1,2.7570112745661413
6655,89,445,450,1,2.7570112745661413
6737,91,455,460,1,2.7570112745661413
6845,94,470,475,1,2.7570112745661413
6920,96,480,485,1,2.7570112745661413
6921,96,480,485,1,2.7570112745661413
7095,101,505,510,1,2.7570112745661413
7259,105,525,530,1,2.7570112745661413
7297,106,530,535,1,2.7570112745661413
7436,110,550,555,1,2.7570112745661413
7756,119,595,600,1,2.7570112745661413
7865,122,610,615,1,2.7570112745661413
8468,137,685,690,1,2.7570112745661413
8599,140,700,705,1,2.7570112745661413
8675,142,710,715,1,2.7570112745661413
8714,143,715,720,1,2.7570112745661413
8825,146,730,735,1,2.7570112745661413
9112,154,770,775,1,2.7570112745661413
9148,155,775,780,1,2.7570112745661413
9149,155,775,780,1,2.7570112745661413
9326,160,800,805,1,2.7570112745661413
9658,170,850,855,1,2.7570112745661413
9659,170,850,855,1,2.7570112745661413
9748,173,865,870,1,2.7570112745661413
9749,173,865,870,1,2.7570112745661413
9889,177,885,890,1,2.7570112745661413
9921,178,890,895,1,2.7570112745661413
9922,178,890,895,1,2.7570112745661413
10204,186,930,935,1,2.7570112745661413
10238,187,935,940,1,2.7570112745661413
10885,205,1025,1030,1,2.7570112745661413
10953,207,1035,1040,1,2.7570112745661413
11049,210,1050,1055,1,2.7570112745661413
11159,214,1070,1075,1,2.7570112745661413
11554,227,1135,1140,1,2.7570112745661413
12004,244,1220,1225,1,2.7570112745661413
12058,246,1230,1235,1,2.7570112745661413
12627,270,1350,1355,1,2.7570112745661413
12742,276,1380,1385,1,2.7570112745661413
13817,340,1700,1705,1,2.7570112745661413
13818,340,1700,1705,1,2.7570112745661413
13856,343,1715,1720,1,2.7570112745661413
13888,345,1725,1730,1,2.7570112745661413
2093,12,60,65,1,2.75701127456144
2771,19,95,100,1,2.75701127456144
2855,20,100,105,1,2.75701127456144
3345,26,130,135,1,2.75701127456144
3346,26,130,135,1,2.75701127456144
3347,26,130,135,1,2.75701127456144
3348,26,130,135,1,2.75701127456144
3429,27,135,140,1,2.75701127456144
3430,27,135,140,1,2.75701127456144
3567,29,145,150,1,2.75701127456144
3858,33,165,170,1,2.75701127456144
4396,42,210,215,1,2.75701127456144
4499,44,220,225,1,2.75701127456144
4500,44,220,225,1,2.75701127456144
4501,44,220,225,1,2.75701127456144
4502,44,220,225,1,2.75701127456144
4561,45,225,230,1,2.75701127456144
4957,52,260,265,1,2.75701127456144
5639,65,325,330,1,2.75701127456144
5909,71,355,360,1,2.75701127456144
6350,81,405,410,1,2.75701127456144
6430,83,415,420,1,2.75701127456144
6621,88,440,445,1,2.75701127456144
6810,93,465,470,1,2.75701127456144
6843,94,470,475,1,2.75701127456144
6844,94,470,475,1,2.75701127456144
6922,96,480,485,1,2.75701127456144
7029,99,495,500,1,2.75701127456144
7096,101,505,510,1,2.75701127456144
7204,104,520,525,1,2.75701127456144
7378,108,540,545,1,2.75701127456144
7437,110,550,555,1,2.75701127456144
7472,111,555,560,1,2.75701127456144
7580,114,570,575,1,2.75701127456144
7905,123,615,620,1,2.75701127456144
7906,123,615,620,1,2.75701127456144
8327,134,670,675,1,2.75701127456144
8509,138,690,695,1,2.75701127456144
8640,141,705,710,1,2.75701127456144
8997,151,755,760,1,2.75701127456144
9185,156,780,785,1,2.75701127456144
9517,166,830,835,1,2.75701127456144
9518,166,830,835,1,2.75701127456144
9713,172,860,865,1,2.75701127456144
10079,182,910,915,1,2.75701127456144
10536,195,975,980,1,2.75701127456144
10602,197,985,990,1,2.75701127456144
10784,202,1010,1015,1,2.75701127456144
10954,207,1035,1040,1,2.75701127456144
10955,207,1035,1040,1,2.75701127456144
10956,207,1035,1040,1,2.75701127456144
11224,216,1080,1085,1,2.75701127456144
11699,232,1160,1165,1,2.75701127456144
11826,237,1185,1190,1,2.75701127456144
11925,240,1200,1205,1,2.75701127456144
12397,260,1300,1305,1,2.75701127456144
13118,293,1465,1470,1,2.75701127456144
13305,304,1520,1525,1,2.75701127456144
14094,366,1830,1835,1,2.75701127456144
14134,370,1850,1855,1,2.75701127456144
766,4,20,25,1,2.756415372485329
2587,17,85,90,1,2.756415372485329
3022,22,110,115,1,2.756415372485329
3425,27,135,140,1,2.756415372485329
3427,27,135,140,1,2.756415372485329
3500,28,140,145,1,2.756415372485329
3562,29,145,150,1,2.756415372485329
3565,29,145,150,1,2.756415372485329
3640,30,150,155,1,2.756415372485329
3705,31,155,160,1,2.756415372485329
3706,31,155,160,1,2.756415372485329
4101,37,185,190,1,2.756415372485329
4283,40,200,205,1,2.756415372485329
4448,43,215,220,1,2.756415372485329
4559,45,225,230,1,2.756415372485329
4673,47,235,240,1,2.756415372485329
4900,51,255,260,1,2.756415372485329
4955,52,260,265,1,2.756415372485329
4956,52,260,265,1,2.756415372485329
5774,68,340,345,1,2.756415372485329
5775,68,340,345,1,2.756415372485329
6044,74,370,375,1,2.756415372485329
6194,77,385,390,1,2.756415372485329
6281,79,395,400,1,2.756415372485329
6465,84,420,425,1,2.756415372485329
6842,94,470,475,1,2.756415372485329
7063,100,500,505,1,2.756415372485329
7094,101,505,510,1,2.756415372485329
7203,104,520,525,1,2.756415372485329
7294,106,530,535,1,2.756415372485329
7538,113,565,570,1,2.756415372485329
7539,113,565,570,1,2.756415372485329
7577,114,570,575,1,2.756415372485329
7579,114,570,575,1,2.756415372485329
7830,121,605,610,1,2.756415372485329
8048,127,635,640,1,2.756415372485329
8088,128,640,645,1,2.756415372485329
8089,128,640,645,1,2.756415372485329
8174,130,650,655,1,2.756415372485329
8249,132,660,665,1,2.756415372485329
8467,137,685,690,1,2.756415372485329
8559,139,695,700,1,2.756415372485329
8598,140,700,705,1,2.756415372485329
8674,142,710,715,1,2.756415372485329
8996,151,755,760,1,2.756415372485329
9040,152,760,765,1,2.756415372485329
9687,171,855,860,1,2.756415372485329
10003,180,900,905,1,2.756415372485329
10004,180,900,905,1,2.756415372485329
10148,184,920,925,1,2.756415372485329
10496,194,970,975,1,2.756415372485329
10714,200,1000,1005,1,2.756415372485329
10918,206,1030,1035,1,2.756415372485329
11473,224,1120,1125,1,2.756415372485329
11528,226,1130,1135,1,2.756415372485329
11696,232,1160,1165,1,2.756415372485329
11854,238,1190,1195,1,2.756415372485329
12029,245,1225,1230,1,2.756415372485329
12285,255,1275,1280,1,2.756415372485329
12396,260,1300,1305,1,2.756415372485329
12510,265,1325,1330,1,2.756415372485329
12934,284,1420,1425,1,2.756415372485329
13215,298,1490,1495,1,2.756415372485329
13464,313,1565,1570,1,2.756415372485329
13522,317,1585,1590,1,2.756415372485329
13989,354,1770,1775,1,2.756415372485329
14252,388,1940,1945,1,2.756415372485329
6,0,0,5,1,2.7564153724806286
2092,12,60,65,1,2.7564153724806286
2934,21,105,110,1,2.7564153724806286
3021,22,110,115,1,2.7564153724806286
3023,22,110,115,1,2.7564153724806286
3108,23,115,120,1,2.7564153724806286
3343,26,130,135,1,2.7564153724806286
3499,28,140,145,1,2.7564153724806286
3563,29,145,150,1,2.7564153724806286
3564,29,145,150,1,2.7564153724806286
3641,30,150,155,1,2.7564153724806286
4042,36,180,185,1,2.7564153724806286
4165,38,190,195,1,2.7564153724806286
4166,38,190,195,1,2.7564153724806286
4344,41,205,210,1,2.7564153724806286
4560,45,225,230,1,2.7564153724806286
4839,50,250,255,1,2.7564153724806286
5484,62,310,315,1,2.7564153724806286
5908,71,355,360,1,2.7564153724806286
6006,73,365,370,1,2.7564153724806286
6007,73,365,370,1,2.7564153724806286
6043,74,370,375,1,2.7564153724806286
6320,80,400,405,1,2.7564153724806286
6584,87,435,440,1,2.7564153724806286
6809,93,465,470,1,2.7564153724806286
6965,97,485,490,1,2.7564153724806286
7137,102,510,515,1,2.7564153724806286
7257,105,525,530,1,2.7564153724806286
7296,106,530,535,1,2.7564153724806286
7403,109,545,550,1,2.7564153724806286
7435,110,550,555,1,2.7564153724806286
7540,113,565,570,1,2.7564153724806286
7578,114,570,575,1,2.7564153724806286
7628,115,575,580,1,2.7564153724806286
7755,119,595,600,1,2.7564153724806286
7797,120,600,605,1,2.7564153724806286
7969,125,625,630,1,2.7564153724806286
8090,128,640,645,1,2.7564153724806286
8248,132,660,665,1,2.7564153724806286
8508,138,690,695,1,2.7564153724806286
8639,141,705,710,1,2.7564153724806286
8926,149,745,750,1,2.7564153724806286
9516,166,830,835,1,2.7564153724806286
9597,168,840,845,1,2.7564153724806286
9747,173,865,870,1,2.7564153724806286
10147,184,920,925,1,2.7564153724806286
10374,191,955,960,1,2.7564153724806286
10601,197,985,990,1,2.7564153724806286
10884,205,1025,1030,1,2.7564153724806286
10917,206,1030,1035,1,2.7564153724806286
10985,208,1040,1045,1,2.7564153724806286
11697,232,1160,1165,1,2.7564153724806286
11698,232,1160,1165,1,2.7564153724806286
11978,243,1215,1220,1,2.7564153724806286
12003,244,1220,1225,1,2.7564153724806286
12912,283,1415,1420,1,2.7564153724806286
13000,288,1440,1445,1,2.7564153724806286
13386,308,1540,1545,1,2.7564153724806286
13631,325,1625,1630,1,2.7564153724806286
13709,331,1655,1660,1,2.7564153724806286
13870,344,1720,1725,1,2.7564153724806286
1578,8,40,45,1,2.755819237165105
2586,17,85,90,1,2.755819237165105
2932,21,105,110,1,2.755819237165105
3020,22,110,115,1,2.755819237165105
3424,27,135,140,1,2.755819237165105
3496,28,140,145,1,2.755819237165105
3497,28,140,145,1,2.755819237165105
3559,29,145,150,1,2.755819237165105
4282,40,200,205,1,2.755819237165105
4393,42,210,215,1,2.755819237165105
4498,44,220,225,1,2.755819237165105
4557,45,225,230,1,2.755819237165105
4784,49,245,250,1,2.755819237165105
4837,50,250,255,1,2.755819237165105
4838,50,250,255,1,2.755819237165105
5052,54,270,275,1,2.755819237165105
5164,56,280,285,1,2.755819237165105
5165,56,280,285,1,2.755819237165105
5211,57,285,290,1,2.755819237165105
5322,59,295,300,1,2.755819237165105
5483,62,310,315,1,2.755819237165105
5638,65,325,330,1,2.755819237165105
5867,70,350,355,1,2.755819237165105
5956,72,360,365,1,2.755819237165105
6192,77,385,390,1,2.755819237165105
6235,78,390,395,1,2.755819237165105
6543,86,430,435,1,2.755819237165105
6877,95,475,480,1,2.755819237165105
6919,96,480,485,1,2.755819237165105
7062,100,500,505,1,2.755819237165105
7340,107,535,540,1,2.755819237165105
7627,115,575,580,1,2.755819237165105
7654,116,580,585,1,2.755819237165105
7655,116,580,585,1,2.755819237165105
8011,126,630,635,1,2.755819237165105
8047,127,635,640,1,2.755819237165105
8326,134,670,675,1,2.755819237165105
8369,135,675,680,1,2.755819237165105
8418,136,680,685,1,2.755819237165105
8557,139,695,700,1,2.755819237165105
8558,139,695,700,1,2.755819237165105
8889,148,740,745,1,2.755819237165105
8890,148,740,745,1,2.755819237165105
8958,150,750,755,1,2.755819237165105
8959,150,750,755,1,2.755819237165105
8995,151,755,760,1,2.755819237165105
9250,158,790,795,1,2.755819237165105
9384,162,810,815,1,2.755819237165105
9487,165,825,830,1,2.755819237165105
9888,177,885,890,1,2.755819237165105
10002,180,900,905,1,2.755819237165105
10078,182,910,915,1,2.755819237165105
10535,195,975,980,1,2.755819237165105
10569,196,980,985,1,2.755819237165105
11442,223,1115,1120,1,2.755819237165105
11472,224,1120,1125,1,2.755819237165105
11605,229,1145,1150,1,2.755819237165105
11663,231,1155,1160,1,2.755819237165105
11730,233,1165,1170,1,2.755819237165105
11977,243,1215,1220,1,2.755819237165105
12057,246,1230,1235,1,2.755819237165105
12117,248,1240,1245,1,2.755819237165105
12187,251,1255,1260,1,2.755819237165105
12486,264,1320,1325,1,2.755819237165105
12825,280,1400,1405,1,2.755819237165105
12880,282,1410,1415,1,2.755819237165105
13024,289,1445,1450,1,2.755819237165105
13908,347,1735,1740,1,2.755819237165105
13918,348,1740,1745,1,2.755819237165105
13942,350,1750,1755,1,2.755819237165105
14067,363,1815,1820,1,2.755819237165105
303,2,10,15,1,2.7558192371604058
2397,15,75,80,1,2.7558192371604058
2769,19,95,100,1,2.7558192371604058
2933,21,105,110,1,2.7558192371604058
3498,28,140,145,1,2.7558192371604058
3558,29,145,150,1,2.7558192371604058
3560,29,145,150,1,2.7558192371604058
3704,31,155,160,1,2.7558192371604058
3777,32,160,165,1,2.7558192371604058
3856,33,165,170,1,2.7558192371604058
4164,38,190,195,1,2.7558192371604058
4342,41,205,210,1,2.7558192371604058
4558,45,225,230,1,2.7558192371604058
4672,47,235,240,1,2.7558192371604058
4899,51,255,260,1,2.7558192371604058
4954,52,260,265,1,2.7558192371604058
5112,55,275,280,1,2.7558192371604058
5272,58,290,295,1,2.7558192371604058
5906,71,355,360,1,2.7558192371604058
5957,72,360,365,1,2.7558192371604058
6042,74,370,375,1,2.7558192371604058
6090,75,375,380,1,2.7558192371604058
6147,76,380,385,1,2.7558192371604058
6193,77,385,390,1,2.7558192371604058
6319,80,400,405,1,2.7558192371604058
6464,84,420,425,1,2.7558192371604058
6736,91,455,460,1,2.7558192371604058
6995,98,490,495,1,2.7558192371604058
7470,111,555,560,1,2.7558192371604058
7754,119,595,600,1,2.7558192371604058
7864,122,610,615,1,2.7558192371604058
8370,135,675,680,1,2.7558192371604058
8416,136,680,685,1,2.7558192371604058
8417,136,680,685,1,2.7558192371604058
8466,137,685,690,1,2.7558192371604058
8506,138,690,695,1,2.7558192371604058
8507,138,690,695,1,2.7558192371604058
8891,148,740,745,1,2.7558192371604058
8925,149,745,750,1,2.7558192371604058
8960,150,750,755,1,2.7558192371604058
9184,156,780,785,1,2.7558192371604058
9287,159,795,800,1,2.7558192371604058
9515,166,830,835,1,2.7558192371604058
9816,175,875,880,1,2.7558192371604058
9817,175,875,880,1,2.7558192371604058
10042,181,905,910,1,2.7558192371604058
10077,182,910,915,1,2.7558192371604058
10495,194,970,975,1,2.7558192371604058
10570,196,980,985,1,2.7558192371604058
10883,205,1025,1030,1,2.7558192371604058
10952,207,1035,1040,1,2.7558192371604058
11189,215,1075,1080,1,2.7558192371604058
11889,239,1195,1200,1,2.7558192371604058
12056,246,1230,1235,1,2.7558192371604058
12136,249,1245,1250,1,2.7558192371604058
12446,262,1310,1315,1,2.7558192371604058
12601,269,1345,1350,1,2.7558192371604058
13067,291,1455,1460,1,2.7558192371604058
13349,306,1530,1535,1,2.7558192371604058
13782,337,1685,1690,1,2.7558192371604058
13855,343,1715,1720,1,2.7558192371604058
14078,364,1820,1825,1,2.7558192371604058
302,2,10,15,1,2.755222868660527
1722,9,45,50,1,2.755222868660527
2852,20,100,105,1,2.755222868660527
2853,20,100,105,1,2.755222868660527
3495,28,140,145,1,2.755222868660527
3557,29,145,150,1,2.755222868660527
3701,31,155,160,1,2.755222868660527
3702,31,155,160,1,2.755222868660527
3703,31,155,160,1,2.755222868660527
3774,32,160,165,1,2.755222868660527
3914,34,170,175,1,2.755222868660527
4447,43,215,220,1,2.755222868660527
4556,45,225,230,1,2.755222868660527
4724,48,240,245,1,2.755222868660527
4782,49,245,250,1,2.755222868660527
4897,51,255,260,1,2.755222868660527
5000,53,265,270,1,2.755222868660527
5001,53,265,270,1,2.755222868660527
5050,54,270,275,1,2.755222868660527
5051,54,270,275,1,2.755222868660527
5210,57,285,290,1,2.755222868660527
5271,58,290,295,1,2.755222868660527
5433,61,305,310,1,2.755222868660527
5636,65,325,330,1,2.755222868660527
5637,65,325,330,1,2.755222868660527
5682,66,330,335,1,2.755222868660527
5771,68,340,345,1,2.755222868660527
6005,73,365,370,1,2.755222868660527
6041,74,370,375,1,2.755222868660527
6349,81,405,410,1,2.755222868660527
6389,82,410,415,1,2.755222868660527
6505,85,425,430,1,2.755222868660527
6695,90,450,455,1,2.755222868660527
6735,91,455,460,1,2.755222868660527
7061,100,500,505,1,2.755222868660527
7256,105,525,530,1,2.755222868660527
7293,106,530,535,1,2.755222868660527
7537,113,565,570,1,2.755222868660527
7903,123,615,620,1,2.755222868660527
8046,127,635,640,1,2.755222868660527
8673,142,710,715,1,2.755222868660527
8821,146,730,735,1,2.755222868660527
8822,146,730,735,1,2.755222868660527
8823,146,730,735,1,2.755222868660527
8824,146,730,735,1,2.755222868660527
9074,153,765,770,1,2.755222868660527
9147,155,775,780,1,2.755222868660527
9457,164,820,825,1,2.755222868660527
9711,172,860,865,1,2.755222868660527
9814,175,875,880,1,2.755222868660527
9887,177,885,890,1,2.755222868660527
9964,179,895,900,1,2.755222868660527
10000,180,900,905,1,2.755222868660527
10146,184,920,925,1,2.755222868660527
10296,189,945,950,1,2.755222868660527
10712,200,1000,1005,1,2.755222868660527
10858,204,1020,1025,1,2.755222868660527
10951,207,1035,1040,1,2.755222868660527
11048,210,1050,1055,1,2.755222868660527
11076,211,1055,1060,1,2.755222868660527
11223,216,1080,1085,1,2.755222868660527
11286,218,1090,1095,1,2.755222868660527
11471,224,1120,1125,1,2.755222868660527
11553,227,1135,1140,1,2.755222868660527
11603,229,1145,1150,1,2.755222868660527
11604,229,1145,1150,1,2.755222868660527
11639,230,1150,1155,1,2.755222868660527
11729,233,1165,1170,1,2.755222868660527
12087,247,1235,1240,1,2.755222868660527
12575,268,1340,1345,1,2.755222868660527
12951,285,1425,1430,1,2.755222868660527
12999,288,1440,1445,1,2.755222868660527
13051,290,1450,1455,1,2.755222868660527
13440,311,1555,1560,1,2.755222868660527
13967,352,1760,1765,1,2.755222868660527
13968,352,1760,1765,1,2.755222868660527
14299,397,1985,1990,1,2.755222868660527
522,3,15,20,1,2.7552228686558284
3266,25,125,130,1,2.7552228686558284
3422,27,135,140,1,2.7552228686558284
3639,30,150,155,1,2.7552228686558284
3854,33,165,170,1,2.7552228686558284
4100,37,185,190,1,2.7552228686558284
4161,38,190,195,1,2.7552228686558284
4162,38,190,195,1,2.7552228686558284
4228,39,195,200,1,2.7552228686558284
4445,43,215,220,1,2.7552228686558284
4446,43,215,220,1,2.7552228686558284
4555,45,225,230,1,2.7552228686558284
4836,50,250,255,1,2.7552228686558284
4896,51,255,260,1,2.7552228686558284
4898,51,255,260,1,2.7552228686558284
5049,54,270,275,1,2.7552228686558284
5530,63,315,320,1,2.7552228686558284
5635,65,325,330,1,2.7552228686558284
5772,68,340,345,1,2.7552228686558284
5866,70,350,355,1,2.7552228686558284
5955,72,360,365,1,2.7552228686558284
6089,75,375,380,1,2.7552228686558284
6146,76,380,385,1,2.7552228686558284
6234,78,390,395,1,2.7552228686558284
6390,82,410,415,1,2.7552228686558284
6654,89,445,450,1,2.7552228686558284
6994,98,490,495,1,2.7552228686558284
7255,105,525,530,1,2.7552228686558284
7469,111,555,560,1,2.7552228686558284
7904,123,615,620,1,2.7552228686558284
8087,128,640,645,1,2.7552228686558284
8296,133,665,670,1,2.7552228686558284
8297,133,665,670,1,2.7552228686558284
8888,148,740,745,1,2.7552228686558284
9111,154,770,775,1,2.7552228686558284
9217,157,785,790,1,2.7552228686558284
9557,167,835,840,1,2.7552228686558284
9685,171,855,860,1,2.7552228686558284
9686,171,855,860,1,2.7552228686558284
9712,172,860,865,1,2.7552228686558284
9815,175,875,880,1,2.7552228686558284
10001,180,900,905,1,2.7552228686558284
10175,185,925,930,1,2.7552228686558284
10237,187,935,940,1,2.7552228686558284
10373,191,955,960,1,2.7552228686558284
10457,193,965,970,1,2.7552228686558284
10633,198,990,995,1,2.7552228686558284
10713,200,1000,1005,1,2.7552228686558284
10783,202,1010,1015,1,2.7552228686558284
10818,203,1015,1020,1,2.7552228686558284
10984,208,1040,1045,1,2.7552228686558284
11075,211,1055,1060,1,2.7552228686558284
11356,220,1100,1105,1,2.7552228686558284
11470,224,1120,1125,1,2.7552228686558284
12115,248,1240,1245,1,2.7552228686558284
12116,248,1240,1245,1,2.7552228686558284
12284,255,1275,1280,1,2.7552228686558284
12509,265,1325,1330,1,2.7552228686558284
13117,293,1465,1470,1,2.7552228686558284
13371,307,1535,1540,1,2.7552228686558284
13521,317,1585,1590,1,2.7552228686558284
13917,348,1740,1745,1,2.7552228686558284
14304,398,1990,1995,1,2.7552228686558284
3265,25,125,130,1,2.7546262670187835
3421,27,135,140,1,2.7546262670187835
3493,28,140,145,1,2.7546262670187835
3494,28,140,145,1,2.7546262670187835
3555,29,145,150,1,2.7546262670187835
3636,30,150,155,1,2.7546262670187835
3851,33,165,170,1,2.7546262670187835
3975,35,175,180,1,2.7546262670187835
3976,35,175,180,1,2.7546262670187835
4099,37,185,190,1,2.7546262670187835
4671,47,235,240,1,2.7546262670187835
4723,48,240,245,1,2.7546262670187835
4780,49,245,250,1,2.7546262670187835
4952,52,260,265,1,2.7546262670187835
4998,53,265,270,1,2.7546262670187835
5048,54,270,275,1,2.7546262670187835
5162,56,280,285,1,2.7546262670187835
5266,58,290,295,1,2.7546262670187835
5267,58,290,295,1,2.7546262670187835
5268,58,290,295,1,2.7546262670187835
5377,60,300,305,1,2.7546262670187835
5432,61,305,310,1,2.7546262670187835
5528,63,315,320,1,2.7546262670187835
5582,64,320,325,1,2.7546262670187835
5583,64,320,325,1,2.7546262670187835
5634,65,325,330,1,2.7546262670187835
5819,69,345,350,1,2.7546262670187835
6191,77,385,390,1,2.7546262670187835
6233,78,390,395,1,2.7546262670187835
6317,80,400,405,1,2.7546262670187835
6318,80,400,405,1,2.7546262670187835
6388,82,410,415,1,2.7546262670187835
6652,89,445,450,1,2.7546262670187835
6653,89,445,450,1,2.7546262670187835
6807,93,465,470,1,2.7546262670187835
6808,93,465,470,1,2.7546262670187835
7136,102,510,515,1,2.7546262670187835
7292,106,530,535,1,2.7546262670187835
7726,118,590,595,1,2.7546262670187835
8207,131,655,660,1,2.7546262670187835
8246,132,660,665,1,2.7546262670187835
8247,132,660,665,1,2.7546262670187835
8325,134,670,675,1,2.7546262670187835
8464,137,685,690,1,2.7546262670187835
8556,139,695,700,1,2.7546262670187835
8638,141,705,710,1,2.7546262670187835
8746,144,720,725,1,2.7546262670187835
8780,145,725,730,1,2.7546262670187835
8924,149,745,750,1,2.7546262670187835
9215,157,785,790,1,2.7546262670187835
9216,157,785,790,1,2.7546262670187835
9286,159,795,800,1,2.7546262670187835
9456,164,820,825,1,2.7546262670187835
9777,174,870,875,1,2.7546262670187835
9857,176,880,885,1,2.7546262670187835
10112,183,915,920,1,2.7546262670187835
